" Q5",2019,117.7
" Q5",2020,117.7
" Q5",2019,117.7
" Q5",2020,117.7
" Q5",2019,117.7
" Q5",2019,117.7
" Q5",2020,117.7
" Q5",2020,117.7
" Q5",2019,117.7
" Q5",2020,117.7
